v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,p_bpm,p_rmssd,p_sdnn,p_lfhf,p_rrv,b_delta,b_theta,b_lalpha,b_halpha,b_lbeta,b_hbeta,b_lgamma,b_mgamma,b_att,b_med,b_poor,ts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.21277,34.81537,52.22305,1.5,0.8369682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105605.2759666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.61356,35.590256,53.385384,1.5,0.86512625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105606.215209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.00146,36.57536,54.86304,1.5,0.8871418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105607.2902403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08833,36.514988,54.772484,1.5,0.88439065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105608.2405965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15696,35.878193,53.817287,1.5,0.83258283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105609.2324212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64374,36.586205,54.87931,1.5,0.7885619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105610.2442942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64374,36.586205,54.87931,1.5,0.7885619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105611.2179246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.565796,37.584885,56.37733,1.5,0.90483564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105612.2789085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.04533,36.70666,55.05999,1.5,0.90064317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105613.210771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.109856,37.833805,56.750706,1.5,0.8983367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105614.2508764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.90871,33.190468,49.7857,1.5,0.918411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105735.1590295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34281,32.42734,48.641014,1.5,0.92734915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105735.9344041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.674736,33.209087,49.813633,1.5,0.92777574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105736.9332168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2172,33.456158,50.184235,1.5,0.80724853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105737.9290867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.98851,32.64292,48.96438,1.5,0.8310455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105738.9402552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.70524,31.534115,47.301174,1.5,0.8331504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105739.928435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99636,31.022705,46.534058,1.5,0.87691677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105740.9448302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86466,31.277729,46.91659,1.5,0.7908259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105741.9419296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.85179,31.832111,47.74817,1.5,0.7841186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105742.931825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.640656,32.576042,48.864063,1.5,0.920238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105743.9409258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.17195,33.28694,49.93041,1.5,0.85872513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105744.9376543
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.31531,32.22216,48.33324,1.5,0.91669977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105745.9321356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.77544,31.532063,47.298096,1.5,0.79255325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105746.934354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00909,32.68936,49.034042,1.5,0.92206657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105747.9341686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.35945,32.11422,48.17133,1.5,0.9282066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105748.9401236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.77585,32.912952,49.36943,1.5,0.82000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105749.951802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.77585,32.912952,49.36943,1.5,0.82000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105750.933105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.37009,32.466274,48.69941,1.5,0.8134344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105751.9683597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.45627,33.52363,50.285442,1.5,0.83574635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105752.9395766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.648705,34.23044,51.345657,1.5,0.8262075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105753.932814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24625,34.801697,52.202545,1.5,0.8727594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105754.9361925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.81665,34.59648,51.894722,1.5,0.8844875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105755.9424012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72119,35.269527,52.904293,1.5,0.8239661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105756.9295485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36909,36.22664,54.339954,1.5,0.83235836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105757.9310079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75044,37.096497,55.64474,1.5,0.8962772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105758.9307482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.332306,37.29423,55.94135,1.5,0.84074193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105759.9397516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.82899,36.608658,54.912987,1.5,0.9039132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105760.9376152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62513,37.694965,56.542446,1.5,0.9224865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105761.9901776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.70334,36.695568,55.04335,1.5,0.85195935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105762.9374564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.44915,37.069256,55.60388,1.5,0.925604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105763.9374204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.90403,37.553173,56.329758,1.5,0.7894593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105764.9500022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.93423,38.47537,57.71305,1.5,0.88023055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105765.9329457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05816,37.641747,56.46262,1.5,0.7994945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105766.9316351
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.409706,37.570778,56.356167,1.5,0.82480204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105767.9302466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24176,38.395054,57.59258,1.5,0.8225527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105768.9307382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3923,38.35406,57.53109,1.5,0.77289265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105769.9584873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69261,38.1892,57.2838,1.5,0.8428808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105770.9720678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.96693,39.34392,59.01588,1.5,0.85392517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105771.9382594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.644104,39.87805,59.817078,1.5,0.8907225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105772.9490716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79023,38.93329,58.399933,1.5,0.8810082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105773.934342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.201,37.914803,56.872204,1.5,0.8283975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105774.9284306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7366,39.065815,58.59872,1.5,0.841499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105775.9532669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24146,40.227737,60.341606,1.5,0.78113306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105776.944354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7462,40.25483,60.382248,1.5,0.83085674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105777.9345925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86356,41.18134,61.772007,1.5,0.7790455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105778.9410117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.58561,41.856953,62.78543,1.5,0.8437853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105779.9377048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05145,41.894115,62.84117,1.5,0.810523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105780.9435298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88613,42.044434,63.06665,1.5,0.83343583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105781.9320886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.46405,42.758774,64.13816,1.5,0.81120104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105782.9563107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.94274,43.65591,65.483864,1.5,0.90651816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105783.9344969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.56159,44.549072,66.82361,1.5,0.79457736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105785.199868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33059,43.872807,65.80921,1.5,0.871284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105786.3728657
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.91726,40.067852,60.101776,1.5,0.84945655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779105792.8465989
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75384,30.249374,45.37406,1.5,0.8787555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106889.4669163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2791,30.863367,46.29505,1.5,0.89401543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106890.2102447
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05251,31.88036,47.820538,1.5,0.9164566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106891.223249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.321594,31.851875,47.777813,1.5,0.81031364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106892.2193992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.90234,32.465755,48.69863,1.5,0.8402044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106893.215733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.50119,32.692158,49.038235,1.5,0.90590984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106894.2101467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08061,33.823906,50.73586,1.5,0.8810417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106895.2094731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.19944,33.733192,50.59979,1.5,0.91966057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106896.2689106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.10781,34.448746,51.67312,1.5,0.80094934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106897.2216728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89218,35.010628,52.51594,1.5,0.9224588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106898.2188573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59211,33.916733,50.8751,1.5,0.84549403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106899.213231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.29738,33.11148,49.66722,1.5,0.79355687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106900.2132783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.70392,33.23413,49.851196,1.5,0.86133343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106901.2572863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.541985,34.246616,51.369923,1.5,0.89103603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106902.2187471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.57275,33.56393,50.345898,1.5,0.80656946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106903.2103572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.88364,33.129295,49.693943,1.5,0.80660784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106904.2137966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.394005,32.16388,48.24582,1.5,0.8481418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106905.2696369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.462135,31.535719,47.303577,1.5,0.8463616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106906.2202444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2826,31.313671,46.970505,1.5,0.8845939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106907.2180655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86393,32.454098,48.68115,1.5,0.7997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106908.210837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86393,32.454098,48.68115,1.5,0.7997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106909.221039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.213936,32.18378,48.27567,1.5,0.812911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106910.2120547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.15253,31.892649,47.838974,1.5,0.77635825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106911.2475429
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17257,31.037153,46.55573,1.5,0.8883143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106912.226603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.43611,30.918816,46.378223,1.5,0.8934365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106913.2470582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.575485,32.068142,48.102215,1.5,0.8084008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106914.2401812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.78005,32.56323,48.84484,1.5,0.8403998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106915.2116072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.04412,33.0688,49.603203,1.5,0.90082866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106916.2373018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42348,33.881878,50.82282,1.5,0.83129925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106917.2114074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4767,34.979908,52.469864,1.5,0.8404926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106918.2122834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.89188,35.778984,53.668472,1.5,0.88865906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106919.249072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61699,36.19796,54.29694,1.5,0.89275026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779106922.3738437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.95477,31.546696,47.320045,1.5,0.8563823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668848.7697465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.95477,31.546696,47.320045,1.5,0.8563823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668849.6714046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.49401,32.03771,48.05656,1.5,0.9109123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668850.6720302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.082954,32.11809,48.17714,1.5,0.86837566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668851.6733406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.525314,31.648048,47.472073,1.5,0.8942699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668852.672374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.91742,30.457851,45.686775,1.5,0.78621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668853.6741006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.761765,30.598019,45.897026,1.5,0.82739085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668854.6706579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2188,29.77623,44.664345,1.5,0.83405936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668855.6713016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.842766,30.021112,45.03167,1.5,0.86582476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668856.6717684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.02594,31.184242,46.776363,1.5,0.7959498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668857.6800764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.678375,30.039146,45.05872,1.5,0.8497295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668858.6706953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97441,29.661194,44.49179,1.5,0.8682824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668859.670654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.419815,30.543304,45.814957,1.5,0.9210092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668860.6723702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.029686,30.22362,45.33543,1.5,0.77317446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668861.6746545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.88429,30.74153,46.112293,1.5,0.80479646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668862.688832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.285904,31.470114,47.20517,1.5,0.8437617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668863.6715484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52008,30.363377,45.545063,1.5,0.8556991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668864.6953568
0.7445382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24705,31.3581,47.03715,1.5,0.78132707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668865.6725998
0.7445989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.67916,30.722916,46.084373,1.5,0.8603919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668866.6746297
0.7445989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84282,29.634356,44.451534,1.5,0.7857082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668867.672564
0.74449164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09301,30.727982,46.091972,1.5,0.88761455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668868.7004848
0.74449164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49888,30.950289,46.42543,1.5,0.8152056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668869.7422748
0.7445189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5731,32.055187,48.082783,1.5,0.9033461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668870.7518146
0.7445189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96895,31.921879,47.88282,1.5,0.8876244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668871.6808667
0.7444098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9469,32.997997,49.496994,1.5,0.8028044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668872.7020168
0.7444098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36621,31.921463,47.882195,1.5,0.7738776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779668873.6749685
